,label,area,perimeter,solidity,tc_channel0,tc_channel1,tc_channel2,fc_channel0,fc_channel1,fc_channel2,circularity,area_flag,circularity_flag,solidity_flag,tc0_flag,tc1_flag,tc2_flag,fc0_flag,fc1_flag,fc2_flag,flagged,TP,ift_path
28,29,229.0,67.84062043356595,0.9087301587301587,225.2008733624454,220.87772925764193,221.88646288209608,234.97816593886463,232.4235807860262,47.01310043668122,0.6252673107738141,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
33,34,356.0,83.35533905932738,0.9012658227848102,234.77808988764045,233.22471910112358,234.62640449438203,243.40168539325842,243.79775280898878,128.97191011235955,0.643862330483977,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
34,35,432.0,92.87005768508881,0.8421052631578947,214.84722222222223,209.8148148148148,210.36574074074073,225.94444444444446,226.38194444444446,123.24074074074075,0.6294223791640693,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
40,41,231.0,66.18376618407356,0.843065693430657,221.72727272727272,219.45887445887445,219.73160173160173,232.2900432900433,232.4848484848485,159.66666666666666,0.6627029286426068,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
42,43,131.0,40.97056274847714,0.9849624060150376,246.8854961832061,246.0381679389313,247.73282442748092,248.87786259541986,250.5114503816794,134.10687022900763,0.9807025425457886,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
43,44,169.0,52.62741699796952,0.9337016574585635,222.62130177514794,220.46745562130178,220.50295857988166,235.42603550295857,232.05917159763314,28.24852071005917,0.7667829698695888,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
44,45,159.0,49.21320343559643,0.9578313253012049,204.74842767295598,198.88679245283018,199.61006289308176,216.9496855345912,217.45911949685535,145.1572327044025,0.8249805647318862,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
46,47,145.0,45.21320343559643,0.9177215189873418,215.08965517241379,209.64827586206897,208.64827586206897,224.60689655172413,221.24137931034483,121.08275862068966,0.891348029937038,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
47,48,228.0,63.45584412271572,0.8837209302325582,203.93859649122808,198.94298245614036,197.94298245614036,215.67543859649123,214.9561403508772,148.0921052631579,0.7115435064474264,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
49,50,595.0,123.7401153701776,0.7637997432605905,227.79159663865545,227.4,228.2436974789916,239.10420168067228,235.85042016806722,79.98487394957984,0.48832144441216196,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1625.aqua.labeled_image.250m.h5
0,1,305.0,93.01219330881975,0.7530864197530864,225.19672131147541,219.64918032786886,221.10163934426228,235.22295081967212,232.6688524590164,57.02295081967213,0.44302673217993266,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
1,2,774.0,113.39696961966999,0.9052631578947369,220.75064599483204,214.0762273901809,214.77131782945736,229.37209302325581,226.7325581395349,67.36175710594316,0.756393742135711,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
2,3,487.0,111.35533905932738,0.8411053540587219,230.09856262833677,224.71663244353184,225.71663244353184,238.1457905544148,236.6098562628337,123.51334702258727,0.49353361252313416,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
3,4,1102.0,201.09545442950497,0.6540059347181009,221.3847549909256,214.44283121597095,214.97186932849365,229.56533575317604,227.27586206896552,114.62341197822141,0.3424419415751735,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
4,5,908.0,128.91168824543144,0.8606635071090047,226.0011013215859,220.94383259911893,221.88325991189427,235.05396475770925,233.66299559471366,42.085903083700444,0.6866115749163448,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
5,6,297.0,79.35533905932738,0.825,226.34343434343435,222.56902356902356,222.8989898989899,237.06734006734007,234.75420875420875,81.43434343434343,0.5926714542872156,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
6,7,624.0,113.74011537017762,0.8939828080229226,224.49198717948718,218.4278846153846,219.39583333333334,233.31730769230768,231.17628205128204,36.23878205128205,0.6061318774206171,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
7,8,150.0,48.62741699796952,0.9036144578313253,221.73333333333332,214.86666666666667,215.43333333333334,230.31333333333333,227.66,43.14666666666667,0.797147559122107,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
13,14,106.0,37.21320343559643,0.9464285714285714,224.41509433962264,220.5566037735849,222.22641509433961,235.75471698113208,233.11320754716982,105.20754716981132,0.9618815953393657,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
14,15,301.0,74.18376618407356,0.8575498575498576,218.08637873754154,212.78073089700996,213.89036544850498,229.17607973421926,227.21262458471762,100.69767441860465,0.687319402245756,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
15,16,131.0,41.45584412271571,0.9703703703703703,214.26717557251908,211.50381679389312,210.90076335877862,226.2290076335878,223.66412213740458,114.20610687022901,0.9578767551811743,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
16,17,322.0,81.59797974644665,0.8110831234256927,207.61180124223603,201.6024844720497,202.1086956521739,219.64596273291926,217.06521739130434,131.43478260869566,0.6077247491143064,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
18,19,159.0,45.45584412271571,0.9578313253012049,221.9559748427673,216.9811320754717,217.68553459119497,231.9811320754717,230.61635220125785,26.51572327044025,0.9670023603410938,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
19,20,465.0,106.18376618407356,0.7711442786069652,209.04301075268816,203.29247311827956,203.71827956989247,219.9741935483871,218.2989247311828,147.33763440860216,0.5182586587635186,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
20,21,113.0,38.384776310850235,0.9741379310344828,217.26548672566372,212.26548672566372,211.26548672566372,226.68141592920355,225.43362831858408,113.11504424778761,0.9637630668903399,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
21,22,103.0,35.55634918610404,0.9537037037037037,219.15533980582524,213.29126213592232,214.02912621359224,227.85436893203882,226.72815533980582,97.48543689320388,1.0237944326136053,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
24,25,258.0,69.84062043356595,0.9247311827956989,226.63565891472868,221.6860465116279,222.91472868217053,235.98837209302326,234.39147286821705,35.70542635658915,0.6646811956088544,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
25,26,219.0,56.62741699796952,0.9521739130434783,207.74885844748857,202.21917808219177,203.13698630136986,219.5662100456621,219.05479452054794,154.5799086757991,0.8582236427438421,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
27,28,145.0,46.970562748477136,0.90625,209.6551724137931,204.88275862068966,205.7448275862069,221.27586206896552,219.95172413793102,118.42758620689655,0.8258978572733175,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
28,29,180.0,52.87005768508881,0.9326424870466321,236.18333333333334,232.57777777777778,235.43333333333334,243.41666666666666,244.52777777777777,143.9611111111111,0.8092129059578773,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
29,30,199.0,52.04163056034261,0.9521531100478469,208.2462311557789,202.25125628140702,202.94472361809045,220.03517587939697,218.51256281407035,146.01005025125627,0.9233389363223878,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
30,31,603.0,119.98275605729688,0.7997347480106101,220.72139303482587,216.3764510779436,217.8955223880597,231.39635157545607,231.9535655058043,162.50082918739636,0.526368036277998,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
31,32,176.0,51.45584412271571,0.9072164948453608,226.85227272727272,220.17045454545453,222.03977272727272,234.6193181818182,235.5284090909091,132.5625,0.8353204574048854,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
34,35,147.0,47.798989873223334,0.8855421686746988,239.87755102040816,236.3877551020408,238.12925170068027,244.04761904761904,246.85714285714286,156.77551020408163,0.8085181266789707,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
36,37,155.0,50.2842712474619,0.8757062146892656,216.6451612903226,212.47096774193548,211.47096774193548,227.23870967741937,223.66451612903225,84.65161290322581,0.7703307624034407,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
38,39,256.0,62.18376618407357,0.9175627240143369,216.69140625,211.49609375,212.65234375,228.06640625,228.55078125,161.87890625,0.8319472411412403,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
39,40,233.0,73.59797974644667,0.8006872852233677,204.91416309012877,199.8197424892704,200.8197424892704,218.58369098712447,218.40343347639484,159.37339055793993,0.5405476687515485,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
44,45,599.0,103.25483399593904,0.9034690799396682,232.40066777963273,229.6193656093489,231.0550918196995,240.99833055091818,238.85141903171953,53.63272120200334,0.7060182068155302,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20140329-20140330/preprocess/hdf5-files/20140329T1607.terra.labeled_image.250m.h5
0,1,59432.0,2478.4865068635145,0.6923336789254803,192.77402745995423,187.59149952887333,184.78989433301925,190.62563938618925,185.40288060304212,29.50398775070669,0.12157858697118148,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1758.aqua.labeled_image.250m.h5
1,2,2588.0,358.5340546095176,0.7300423131170662,203.20054095826893,204.61398763523957,205.98415765069552,221.32843894899537,220.27859350850076,95.16228748068006,0.25299579970702546,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1758.aqua.labeled_image.250m.h5
2,3,171.0,48.62741699796952,0.9344262295081968,95.14619883040936,66.46783625730994,45.85964912280702,19.28654970760234,4.292397660818714,4.713450292397661,0.908748217399202,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1758.aqua.labeled_image.250m.h5
0,1,59200.0,2416.7291475506336,0.6893740902474527,192.6122466216216,185.77672297297298,183.36217905405405,189.4633108108108,184.2073141891892,29.66126689189189,0.1273724817281699,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1739.terra.labeled_image.250m.h5
1,2,1782.0,261.37972567696687,0.8118451025056947,208.6537598204265,208.30022446689114,209.83221099887766,224.37205387205387,222.9253647586981,92.57744107744108,0.3277734467750351,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1739.terra.labeled_image.250m.h5
2,3,137.0,51.35533905932738,0.8106508875739645,201.97080291970804,202.5912408759124,204.1094890510949,219.08759124087592,219.37226277372264,111.65693430656934,0.6527685608694274,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1739.terra.labeled_image.250m.h5
3,4,158.0,48.04163056034261,0.9294117647058824,197.7594936708861,198.03164556962025,198.70253164556962,216.06962025316454,214.20886075949366,100.79746835443038,0.8602634523372603,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1739.terra.labeled_image.250m.h5
5,6,115.0,38.384776310850235,0.9745762711864406,194.35652173913044,193.23478260869564,195.2,211.1304347826087,212.2521739130435,107.9304347826087,0.9808208202866291,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1739.terra.labeled_image.250m.h5
7,8,181.0,51.45584412271571,0.8960396039603961,84.44198895027624,49.72375690607735,32.83425414364641,9.331491712707182,4.685082872928176,6.116022099447513,0.8590511522175241,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20190523-20190524/preprocess/hdf5-files/20190523T1739.terra.labeled_image.250m.h5
0,1,531.0,109.59797974644665,0.8401898734177216,231.15254237288136,231.55743879472692,234.53860640301318,242.20527306967986,243.31638418079095,169.36911487758945,0.5555194735973517,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
1,2,124.0,42.97056274847714,0.9323308270676691,233.2258064516129,234.80645161290323,235.83064516129033,242.01612903225808,241.3709677419355,49.08870967741935,0.8438970458222917,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
3,4,119.0,38.384776310850235,0.9754098360655737,220.00840336134453,217.39495798319328,219.39495798319328,231.99159663865547,234.6218487394958,165.8655462184874,1.0149363270792073,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
6,7,931.0,139.39696961967,0.8305084745762712,222.44575725026854,220.52309344790547,222.1825993555317,235.20193340494092,236.72824919441462,166.98818474758323,0.602078168284403,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
7,8,492.0,102.91168824543142,0.846815834767642,217.16869918699186,216.0,217.9878048780488,232.78861788617886,234.46544715447155,168.1361788617886,0.5837750923909142,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
9,10,501.0,82.2842712474619,0.9766081871345029,232.624750499002,231.7744510978044,234.2994011976048,242.7564870259481,241.1556886227545,16.49700598802395,0.9298522270799471,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
10,11,941.0,163.92388155425118,0.7594834543987087,225.49946865037194,224.50690754516472,226.96280552603614,238.2422954303932,239.47183846971308,167.42614240170033,0.44006317630063263,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
11,12,1402.0,168.26702730475878,0.8735202492211838,234.75534950071327,233.9450784593438,235.97432239657633,243.51711840228245,242.4101283880171,15.682596291012839,0.6222427325845902,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
12,13,178.0,49.698484809834994,0.956989247311828,233.11797752808988,233.93820224719101,235.87078651685394,243.40449438202248,243.0056179775281,15.870786516853933,0.9056149216634964,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
16,17,588.0,90.42640687119285,0.9592169657422512,234.5425170068027,233.35544217687075,236.21598639455783,243.4251700680272,241.86054421768708,24.06122448979592,0.9036424855223765,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
17,18,244.0,61.11269837220809,0.9172932330827067,240.34426229508196,242.5204918032787,244.96311475409837,246.6844262295082,246.06147540983608,69.52459016393442,0.8209879264294455,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
18,19,327.0,72.42640687119285,0.9423631123919308,235.70030581039757,235.0428134556575,236.47400611620796,243.76758409785933,242.69113149847095,17.446483180428135,0.7833642294045139,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
19,20,820.0,116.9116882454314,0.9080841638981174,231.90731707317073,232.62439024390244,234.46341463414635,242.78170731707317,242.0670731707317,17.702439024390245,0.7538897742079281,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
20,21,129.0,40.384776310850235,0.9626865671641791,232.29457364341084,232.47286821705427,235.05426356589146,243.74418604651163,241.4418604651163,22.310077519379846,0.9939492513651654,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
21,22,122.0,39.798989873223334,0.9606299212598425,230.9016393442623,232.79508196721312,234.0983606557377,243.59016393442624,241.04918032786884,14.573770491803279,0.9678890925374921,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
22,23,207.0,53.112698372208094,0.9627906976744186,234.4927536231884,233.56038647342996,235.3913043478261,244.31884057971016,242.33816425120773,16.95169082125604,0.9221115824933716,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
24,25,133.0,40.04163056034262,0.9851851851851852,227.12781954887217,228.54887218045113,232.4812030075188,241.12781954887217,240.593984962406,20.082706766917294,1.0424086254331595,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
25,26,1921.0,184.55129855222071,0.9031499764927128,236.22540343571058,235.07444039562728,236.56272774596565,244.20093701197294,242.14471629359707,22.31962519521083,0.7087662320793011,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
27,28,214.0,53.45584412271571,0.981651376146789,232.4626168224299,233.90654205607476,235.43457943925233,243.54205607476635,242.34112149532712,20.621495327102803,0.9410945396339658,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
30,31,1035.0,124.32590180780451,0.9539170506912442,235.60193236714977,234.83285024154588,236.6463768115942,243.6512077294686,242.43091787439613,21.480193236714975,0.8414474092456833,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
31,32,166.0,45.798989873223334,0.9707602339181286,222.6144578313253,224.1867469879518,226.22289156626505,237.10843373493975,235.65060240963857,22.10843373493976,0.9945031273093146,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
32,33,253.0,60.04163056034262,0.9511278195488722,230.0,231.7391304347826,233.5177865612648,243.52173913043478,240.95256916996047,20.35573122529644,0.881912360083506,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
33,34,342.0,69.94112549695427,0.957983193277311,233.093567251462,233.52923976608187,236.16081871345028,242.87134502923976,242.71052631578948,16.46783625730994,0.8785586046978561,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
34,35,860.0,109.49747468305833,0.9706546275395034,237.30581395348838,236.4453488372093,238.43023255813952,245.21046511627907,243.27209302325582,19.684883720930234,0.901363792815653,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
35,36,241.0,65.11269837220809,0.8763636363636363,236.10373443983403,235.0622406639004,238.33195020746888,245.05394190871368,242.66804979253112,20.149377593360995,0.71432445657458,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
